"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"4254","Andorra, Principality of",171,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","","","","","568541366.766772","449143407.765238"
"4255","Andorra, Principality of",171,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","","","","","K",""
"4498","Andorra, Principality of",171,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","","","","","","116999601.424514"
"4499","Andorra, Principality of",171,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","","","","","K",""
"4588","Andorra, Principality of",171,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","","","","","0","50285398.8864563"
"4589","Andorra, Principality of",171,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","","","","","K",""
"4696","Andorra, Principality of",171,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","","","","","0","0"
"4697","Andorra, Principality of",171,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","","","","","K",""
"4848","Andorra, Principality of",171,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","","","","","14789773.0046798","9972234.04543719"
"4849","Andorra, Principality of",171,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","","","","","K",""
"4870","Andorra, Principality of",171,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","","","","","","116999601.424514"
"4871","Andorra, Principality of",171,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","","","","","K",""
"5008","Andorra, Principality of",171,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","","","","","","0"
"5009","Andorra, Principality of",171,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","","","","","K",""
"5022","Angola",614,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","6275722.93524801","590218.3","2625653","2931096","2045190","1215920.42071878"
"5023","Angola",614,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","34437293543.5047","28299767212.9401","35598035305.5607","41388891319.4605","35180142878.3236","21004445128.6022"
"5024","Angola",614,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","37968764912.5352","25657029920.0315","28256537255.8004","25887355607.4086","22299328651.1375","15145687472.4356"
"5032","Angola",614,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","1046281983.11005","-16634132.7257066","9124489.70549423","-152764551.604035","1324095283.81017","-1640362370.62915"
"5035","Angola",614,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","4291998806.1316","3027846237.76314","4883342721.44","5097094752.86","4695190551.73","2188522434.27"
"5046","Angola",614,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-10266566179.6781","-3084605244.91077","-630241494.90334","7405537615.27953","5139440070.2235","873133751.720642"
"5049","Angola",614,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","6275722.93524801","590218.3","2625653","2931096","2045190","1198128.79071878"
"5068","Angola",614,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","2303085792.87","11904006627.74","3653641384.34","-471663022.26","-1735633521.59","-976130965.340001"
"5073","Angola",614,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","2303085792.87","11904006627.74","3653641384.34","522751827.740001","-1240588036.15","87984513.6599991"
"5074","Angola",614,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","-2302153799.36","-3655711878.7","-4651084877.16","-508560185.88","-46245263.2600001","-655759116.27"
"5077","Angola",614,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","-2302153799.36","-3655711878.7","-4651084877.16","-508560185.88","-46245263.2600001","-657172590.522659"
"5078","Angola",614,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-902693588.27224","10772685039.8446","-317671864.651431","-83097912.7620873","-1897360697.59264","-1066592705.34782"
"5079","Angola",614,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","687050547.95958","-11085693029.1926","61022412.8183566","285047949.772558","1680315288.8888","911988606.740733"
"5140","Angola",614,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","1492500000","0","0","3500000000","3000000000","0"
"5150","Angola",614,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","25297552.43","32634214.49","23111939.08","27902711.24","31837859.25","8531917.53"
"5152","Angola",614,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","-215643040.31266","-313007989.347964","-256649451.833074","201950037.01047","-217045408.703845","-154604098.607094"
"5168","Angola",614,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","4058035114.6194","3109728471.0367","3108468020.57475","3320012689.2895","3125074989.29851","2043961830.1863"
"5172","Angola",614,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","5053751494.24188","-57911731.12","-104082247.539913","647837636.930243","640874747.969837","113356992.768311"
"5253","Angola",614,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","-784870216.626256","273005000","1352005056.9","5714167.48479243","-2349425835.33608","90514469"
"5271","Angola",614,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-10266566179.6781","-3084605244.91078","-630241494.903369","7405537615.27952","5139440070.22351","873133751.72065"
"5287","Angola",614,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","158505940.210686","0","0","-40310.2920212772","-44416.8570896818"
"5380","Angola",614,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","1492500000","0","0","3500000000","3000000000","0"
"5382","Angola",614,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","-3059154773.25937","370006780.565749","-5006997607.20445","-947719437.902689","966869764.98359","-2818509713.07456"
"5425","Angola",614,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","-37678735.9524653","-49962289.3553066","-5874651.67614021","-43732852.2748593","11340536.2798895","-3393147.11932486"
"5429","Angola",614,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","1083960719.06251","33328156.6296","14999141.3816346","-109031699.329176","1312754747.53029","-1636969223.50983"
"5433","Angola",614,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","0","0","0","0","0","17791.63"
"5675","Angola",614,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","0","0","0","0","0","0"
"5735","Angola",614,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","-777568026.992856","273005000","1352005056.9","5714167.48479243","-2349425835.33608","90514469"
"5937","Angola",614,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","0","0","0","0","0","0"
"5976","Angola",614,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","-777568026.992856","273005000","1352005056.9","5714167.48479243","-2349425835.33608","90514469"
"6264","Angola",614,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","0","0","21003800","3540000","9589800","109939800"
"6458","Anguilla",312,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","0","0","9259259.25925926","13919022.4722222","589250","77681.7012024074"
"6486","Anguilla",312,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","22595987.7793641","21816808.393037","20259715.0152632","31176941.331407","30545527.4653984","15490076.8724691"
"6728","Anguilla",312,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","89544.5","44137.3888888889","170337.044444444","170337.044444444","287060.359259259","184892.307407407"
"6795","Anguilla",312,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","17493811.4236011","6233573.39925926","24601234.4111111","23719537.4074074","51151360.2222222","-2164510.58733333"
"6862","Anguilla",312,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","-536703.703703704","-4550854.11111111","2684317.27407407","9705245.27407407","85104635.1407407","82035504.5333333"
"6865","Anguilla",312,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","2978566.2962963","7682322.71851852","3302345.58888889","1206927.24444444","90710.5185185185","37123880.962963"
"6868","Anguilla",312,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","2441862.59259259","3131468.60740741","5986662.86296296","10912172.5185185","85195345.6592593","119159385.496296"
"6912","Anguilla",312,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","1385371.02222222","867225.496296296","11330958.2703704","12674074.0740741","0","3611497.57407407"
"7073","Anguilla",312,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","12441186.1150694","15274775.5387519","16446361.4183378","12225257.594031","12824980.786128","7208553.41387644"
"7089","Anguilla",312,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","-1991677.40740741","16705160.1074074","-5328022.64444444","9694208.80740741","-5035216.01111111","-5687350.97777778"
"7091","Anguilla",312,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","-1991677.40740741","16705160.1074074","-5328022.64444444","9694208.80740741","-5035216.01111111","-5687350.97777778"
"7095","Anguilla",312,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","1517806.47777778","2352889.45925926","-533274.607407407","3310714.62592593","-729168.803703704","-274008.144444444"
"7104","Anguilla",312,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-10145125.0407407","-27995253.3962963","-5861297.25185185","13004923.4333333","-5764384.81481481","-5961359.12222222"
"7107","Anguilla",312,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","1509940.92222222","2352889.45925926","-533274.607407407","3310714.62592593","-729168.803703704","-274008.144444444"
"7119","Anguilla",312,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","23374180.0885185","4759383.26755556","-3889555.44074074","21401764.1074074","6901508.04814815","1089514.32592593"
"7133","Anguilla",312,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","28299445.7925926","34617542.2037037","11443826.7814815","31274994.4296296","9062972.24074074","21328721.7666667"
"7187","Anguilla",312,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","39451744.0740741","515627720.37037","157497953.622222","-85646234.4814815","-409241684.437037","-88252526.8518519"
"7205","Anguilla",312,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","1385371.02222222","867225.496296296","11330958.2703704","12674074.0740741","0","3611497.57407407"
"7237","Anguilla",312,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","1385371.02222222","867225.496296296","2071699.01111111","-1244948.39814815","-589250","3533815.87287167"
"7260","Anguilla",312,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","171506419.385019","171089641.680851","224738106.749786","149571723.164555","209194179.444814","73286293.1387419"
"7463","Anguilla",312,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","49596869.1148148","543622973.766667","163359250.874074","-98651157.9148148","-403477299.622222","-82291167.7296296"
"7504","Anguilla",312,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","90503412.962963","0","0","0","0","0"
