"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"5895",254925,"Tuvalu",869,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",24003631.3848999,28910642.2422697,9122898.11607093,10352565.9391252,16681050.2854642,1679185.87079667
"5896",254938,"Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",0,0,0,0,0,0
"5897",254963,"Tuvalu",869,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",24003631.3848999,28910642.2422697,9122898.11607093,10352565.9391252,16681050.2854642,1679185.87079667
"5898",254964,"Tuvalu",869,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",6943710.00939478,12447825.83725,12922982.5642649,42141764.8746964,10629906.4670572,10694227.0111609
"5899",255259,"Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",7798748.01778372,11836418.9822402,8502368.87435306,8051776.25452427,9070871.0928199,7826858.61814182
"5900",255319,"Tuvalu",869,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",0,0,0,0,0,0
"5901",255340,"Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",0,-1412414.70418123,0,0,0,0
"5902",255351,"Tuvalu",869,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",7021673.33231532,7539032.32912436,8866457.42123801,8754000.98430172,10265794.991031,3087048.52611002
"5903",255511,"Tuvalu",869,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",3625373.97809494,2282012.41938001,5133593.82059481,27546712.795002,2792593.76063214,857173.981460452
"5904",255915,"Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",-406058.112845871,-397631.908035022,-448225.621620223,-327953.538944993,1436648.31301095,-378560.067134358
"5905",256019,"Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",0,0,0,0,0,0
"5906",256120,"Tuvalu",869,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,0,0,0,0
"5907",256196,"Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",0,-1412414.70418123,0,0,0,0
"5908",256322,"Tuvalu",869,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",0,0,0,0,0,0
"5909",256418,"Tuvalu",869,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",0,0,0,0,0,0
"5910",256456,"Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",0,0,0,0,0,0
"5911",256476,"Tuvalu",869,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",6943710.00939481,12447825.83725,12922982.5642648,42141764.8746965,10629906.4670572,10694227.011161
"5912",256505,"Tuvalu",869,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,244150.112209519,0,0,0,0
"5913",256593,"Tuvalu",869,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",7480964.56817977,10463403.9307341,2363185.13412667,5915561.57028634,1210970.01755632,6817945.27041568
"5914",256644,"Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",-406058.112845871,-397631.908035022,-448225.621620223,-327953.538944993,1436648.31301095,-378560.067134358
"5915",256693,"Tuvalu",869,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",3625373.97809494,2282012.41938001,5133593.82059481,27546712.795002,2792593.76063214,857173.981460452
"5916",256694,"Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",0,0,0,0,0,0
"5917",256766,"Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",999406.304382723,1327967.1723944,1135668.00347358,1160805.36485268,1075012.83620865,853528.113553156
"5918",256812,"Tuvalu",869,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",66864451.3255309,78320363.0263763,50573117.1682691,46922562.6260897,65239757.4640788,50792483.6469503
"5919",256833,"Tuvalu",869,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",0,0,0,0,0,0
"5920",256868,"Tuvalu",869,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"5921",256894,"Tuvalu",869,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",0,0,0,0,0,0
"5922",256907,"Tuvalu",869,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",24003631.3848999,28910642.2422697,9122898.11607093,10352565.9391252,16681050.2854642,1679185.87079667
"5923",256915,"Uganda",746,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",108107085.767236,139036005.677478,122347958.585919,95154951.5672564,87175990.3944719,147202128.304195
"5924",256916,"Uganda",746,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4728648691.8958,4836478690.08527,5095505082.40728,5929627177.79865,6171772904.7992,5562352995.082
"5925",256917,"Uganda",746,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",7329210625.03689,6536972721.69695,7231400548.59055,8724862645.62461,9795257000.8406,10197244490.7145
"5926",256944,"Uganda",746,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",108107085.767236,139036005.677478,122347958.585919,95154951.5672564,87175990.3944719,147202128.304195
"5927",256945,"Uganda",746,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",108107085.767236,139036005.677478,122347958.585919,95154951.5672564,87175990.3944719,147202128.304195
"5928",256973,"Uganda",746,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",111180016.825397,37238084.3485013,58303792.7289226,-3165434.3750538,16252182.8571,63237150.4512
"5929",256974,"Uganda",746,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",164846615.053211,122399855.982315,219870646.126269,165219664.528372,278252349.0111,223016200.1502
"5930",257034,"Uganda",746,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-1558669133.89544,-686711394.21868,-1379289078.56179,-1988983663.19582,-2420493099.82337,-3404742713.85791
"5931",257036,"Uganda",746,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",2924556.33597208,-56442235.0949688,-61841.480343144,167015708.410598,-14758540.4237166,388708783.732541
"5932",257039,"Uganda",746,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-57325750.9911182,39432387.0862651,-237513167.684246,18763406.2923621,-18147599.0128092,30320959.3447345
"5933",257042,"Uganda",746,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",707050271.862937,876557754.137748,982562580.784875,913299194.364064,1007656226.82754,1972355027.6899
"5934",257043,"Uganda",746,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",6600600.38652328,-54094113.1374356,-34985861.1736078,-82696625.3057084,-245830541.903164,227005626.391952
"5935",257050,"Uganda",746,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",0,0,0,0,0,0
"5936",257052,"Uganda",746,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",8802079.7067934,-27401966.2168061,94876291.5296865,-10595985.0805042,3447887.79200831,-17718685.5580517
"5937",257057,"Uganda",746,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",707050271.862937,876557754.137748,982562580.784875,913299194.364064,1007656226.82754,1972355027.6899
"5938",257083,"Uganda",746,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-391983144.361689,316166963.837279,482112852.75049,-291986173.545797,-21317905.5096874,721950276.713693
"5939",257084,"Uganda",746,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,0,0,0,0,0
"5940",257089,"Uganda",746,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",53666598.2278138,85161771.633814,161566853.397346,168385098.903425,262000166.154,159779049.699
"5941",257124,"Uganda",746,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",282619.098393327,145397.70495075,304132.253069237,318206.781178151,322686.284282726,328049.053606763
"5942",257125,"Uganda",746,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",282619.098393327,145397.70495075,304132.253069237,318206.781178151,322686.284282726,328049.053606763
"5943",257128,"Uganda",746,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-47224500.1492539,55711623.2182651,-222579136.771829,84965231.49528,-3559450.66763,30627415.4985393
"5944",257151,"Uganda",746,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",137527626.930393,142644800.944882,162307814.22024,189777041.207013,176009726.666667,159103664.402923
"5945",257152,"Uganda",746,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1129236311.57226,1007666539.29869,1202914012.49694,1431735856.43291,1555307394.26931,1507836602.28714
"5946",257197,"Uganda",746,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",185736062.46113,229973922.798531,94320000,345850340.239691,318652130.486483,199408407.493565
"5947",257214,"Uganda",746,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-1558669133.89545,-686711394.218689,-1379289078.56179,-1988983663.19581,-2420493099.82337,-3404742713.85791
"5948",257313,"Uganda",746,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",282619.098393327,145397.70495075,304132.253069237,318206.781178151,322686.284282726,328049.053606763
"5949",257314,"Uganda",746,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",229442018.981874,334488708.972305,563014576.869702,601711411.031428,354167476.651438,336719569.833348
"5950",257371,"Uganda",746,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",108107085.767236,139036005.677478,122347958.585919,95154951.5672564,87175990.3944719,147202128.304195
"5951",257376,"Uganda",746,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",762307346.43029,802634424.407262,1020440312.51613,1002119099.26935,973263519.434016,2430898456.7767
"5952",257377,"Uganda",746,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-753505266.723496,-830036390.624068,-925564020.986443,-1012715084.34985,-969815631.642009,-2448617142.33475
"5953",258400,"Uganda",746,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,0,0,0,0
"5954",258485,"Ukraine",926,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",5.0224e+10,5.2461e+10,6.2688e+10,7.0555e+10,7.6067e+10,6.3085e+10
"5955",258512,"Ukraine",926,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-7.82e+08,5.2e+07,6.55e+08,9.06e+08,8.87e+08,3.2e+07
"5956",258526,"Ukraine",926,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-6.738e+09,1.172e+09,-9.39e+08,-1.384e+09,-6.98e+08,-2.138e+09
"5957",258527,"Ukraine",926,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",-5.1e+07,1.6e+07,8e+06,-5e+06,6.52e+08,7.9e+07
"5958",258553,"Ukraine",926,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-2.624e+09,2.102e+09,3.818e+09,6.097e+09,7.016e+09,3.969e+09
"5959",258559,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",6.777e+09,-1.244e+09,9.25e+08,1.377e+09,7.09e+08,2.12e+09
"5960",258568,"Ukraine",926,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4.2e+07,2.9e+07,3.2e+07,9e+07,9.4e+07,5.9e+07
"5961",258627,"Ukraine",926,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",-5.1e+07,1.6e+07,8e+06,-5e+06,6.52e+08,7.9e+07
"5962",258628,"Ukraine",926,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",3.8e+07,1.73e+08,2.34e+08,1.16e+08,6.21e+08,3.62e+08
"5963",258631,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-1.259e+09,-4.21e+08,-2.8e+08,7.26e+08,4.93e+08,1.82e+08
"5964",258633,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-1.453e+09,-2.36e+08,2.97e+08,1.086e+09,1.342e+09,-2.87e+08
"5965",258648,"Ukraine",926,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",4.04e+08,8e+06,4e+06,1e+07,1e+07,7e+06
"5966",258652,"Ukraine",926,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",4.71e+08,1.11e+08,2.2e+07,7e+07,7.4e+07,2.6e+07
"5967",258680,"Ukraine",926,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",5.491e+09,-1.774e+09,-3.477e+09,-6.395e+09,-4.086e+09,5.264e+09
"5968",258697,"Ukraine",926,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",4.04e+08,9e+06,4e+06,1e+07,1.1e+07,1e+07
"5969",258702,"Ukraine",926,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",3e+06,-7.7e+07,2e+06,6e+06,2.2e+07,7.8e+07
"5970",258716,"Ukraine",926,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",3.7e+08,2.16e+08,1.803e+09,2.113e+09,5.545e+09,-6.77e+08
"5971",258721,"Ukraine",926,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",5.491e+09,-1.774e+09,-3.477e+09,-6.395e+09,-4.086e+09,5.264e+09
"5972",258789,"Ukraine",926,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5.322e+09,5.348e+09,5.922e+09,5.949e+09,6.253e+09,5.089e+09
"5973",258790,"Ukraine",926,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1.947e+09,1.934e+09,2.109e+09,2.237e+09,2.516e+09,1.92e+09
"5974",258808,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",2.295e+09,2.52e+08,5.3e+08,9.22e+08,1.037e+09,1.165e+09
"5975",258810,"Ukraine",926,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",3e+06,-7.7e+07,3e+06,3.3e+07,4.11e+08,1.52e+08
"5976",258838,"Ukraine",926,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",1.93e+08,1.47e+08,1.693e+09,2.122e+09,5.496e+09,-8.5e+08
"5977",258856,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",3.9e+07,-7.2e+07,-1.4e+07,-7e+06,1.1e+07,-1.8e+07
"5978",258867,"Ukraine",926,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",6007643398.86851,2369861796.92539,2673039449.93568,2163465908.003,4387212572.70233,2964662136.86773
"5979",258868,"Ukraine",926,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,0,116059.045262995,199466.65486628,0,0
"5980",258869,"Ukraine",926,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",1.5e+07,1.9e+07,2.6e+07,3.3e+07,3.6e+07,2.9e+07
"5981",258878,"Ukraine",926,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",4.56e+08,9.2e+07,-4e+06,3.7e+07,3.8e+07,-3e+06
"5982",258879,"Ukraine",926,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.7862e+10,4.6008e+10,5.3944e+10,5.9177e+10,6.3556e+10,6.0707e+10
"5983",258912,"Ukraine",926,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",4.116e+09,2.52e+08,-4.1e+07,-4.52e+08,3.3e+07,3.139e+09
"5984",258929,"Ukraine",926,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",0,0,1e+06,2.7e+07,3.89e+08,7.4e+07
"5985",259016,"United Kingdom",112,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-2835802471.069,-2054674846.65485,-2321009114.69037,-3585311002.35494,-1689172144.8505,-3924036037.06856
"5986",259017,"United Kingdom",112,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",810891080397.161,773864717294.229,824360223649.562,899005981882.619,893141892842.457,791733492696.873
"5987",259019,"United Kingdom",112,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",5175254979.77814,4782951447.54185,4432027221.50057,6677928155.42535,4949207953.79314,6707841184.93512
"5988",259022,"United Kingdom",112,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",8999482925.37789,-2369226449.10749,6800670914.32755,15844444458.8516,-8667554539.43657,-3135407020.5883
"5990",259054,"United Kingdom",112,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",-2507175920.42273,-1823956525.50441,-1907705796.78441,-3412121622.75148,-1574045907.45045,-2951838845.00369
"5991",259073,"United Kingdom",112,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",33217923520.0679,30056114360.7076,29811695719.1628,33521819749.4795,33630455719.5826,18526779891.6186
"5992",259113,"United Kingdom",112,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",859510069441.367,826568526163.528,863303685002.527,942888668702.051,939349092206.407,783438225682.728
"5995",259175,"United Kingdom",112,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",36446470965.2514,33266200339.9299,33551447833.84,35371162713.0922,37271646873.7223,25036627485.5023
"5996",259211,"United Kingdom",112,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",-23963352795.5835,587934126.518911,138816012478.295,-24363938753.6816,-19499014821.6721,-31487873258.8674
"5997",259212,"United Kingdom",112,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",-60177016430.4102,32908272028.5086,172043885461.576,-28632134257.1304,-21498303884.1216,-4444825595.10756
"5998",259278,"United Kingdom",112,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-940462459.973661,2731389265.12539,-1131091615.45719,621949270.839257,94988606.2937785,495084926.503812
"5999",259305,"United Kingdom",112,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",31315856444.2039,8649136748.41367,7527129246.24001,24335190264.3733,-1161808516.34415,-4223901270.54882
"6000",259338,"United Kingdom",112,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",1397993788.87857,1018357638.9902,964348726.986261,1546252364.02531,1547688731.8569,1554210149.31978
"6003",259364,"United Kingdom",112,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",-27502398537.6601,-187348915324.647,105205339850.341,-192177495231.322,100746721206.83,111573985132.497
"6004",259479,"United Kingdom",112,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",235645132345.142,179127518558.965,-77402524889.977,-51462067712.2485,211339772497.594,193758278836.717
"6005",259510,"United Kingdom",112,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",2339452508.70913,2728276600.887,2111018106.8102,3092617153.07041,3260035808.94264,2783805147.86656
"6006",259555,"United Kingdom",112,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-4265213815.53647,84277959083.5092,54925122813.4977,-107883222288.642,-10214942652.2149,95143444863.8852
"6007",259598,"United Kingdom",112,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",-21849517222.5743,11953397798.2168,101154059273.158,-58595934394.4062,9512105053.467,-20433187940.0836
"6009",259661,"United Kingdom",112,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",73103350830.033,101003366769.783,94630702877.3338,164838945445.813,84150426430.6456,17747507807.21
"6011",259720,"United Kingdom",112,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-247103593767.872,-75184449920.9869,162611462674.939,138007623289.656,-288552167408.832,20890246594.0549
"6012",259748,"United Kingdom",112,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",166261945981.415,-20741097555.9429,197232147474.591,161393768559.042,65990251819.0602,79578427214.7294
"6013",259794,"United Kingdom",112,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-151543806311.79,-151628491659.299,-99200436946.2652,-120576973020.041,-82467827870.6847,-91738137871.3058
"6014",259880,"United Kingdom",112,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",221370403.981636,-116548103818.812,29213977565.4042,49281167043.4158,111417394228.653,106003875991.95
"6015",259900,"United Kingdom",112,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-11458461422.7292,103943068637.978,85208937784.9621,86545555577.408,-77212394911.2383,214648525430.772
"6016",259922,"United Kingdom",112,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-151543806311.79,-151628491659.299,-99200436946.2652,-120576973020.041,-82467827870.6847,-91738137871.3058
"6017",259953,"United Kingdom",112,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",-27723768941.6418,-70800811505.8351,75991362284.9368,-241458662274.738,-10670673021.8226,5570109140.54634
"6018",260127,"United States",111,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-4.16386e+11,-4.02825e+11,-3.55219e+11,-4.44112e+11,-4.48203e+11,-6.02754e+11
"6019",260153,"United States",111,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",8.4436e+10,8.1778e+10,8.6344e+10,9.3106e+10,9.1059e+10,5.7472e+10
"6020",260154,"United States",111,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",9.9559e+10,9.2391e+10,1.03108e+11,1.10441e+11,1.12814e+11,7.2953e+10
"6021",260194,"United States",111,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",4.01216e+11,3.70968e+11,6.41178e+11,1.46159e+11,5.24894e+11,2.59141e+11
"6022",260320,"United States",111,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",1.07155e+11,3.7491e+10,5.40729e+11,3.8186e+11,-1.1453e+10,4.06365e+11
"6023",260337,"United States",111,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.771559e+12,2.720285e+12,2.911412e+12,3.121059e+12,3.105674e+12,2.81303e+12
"6024",260352,"United States",111,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",1.96922e+11,2.1744e+10,1.39941e+11,1.71298e+11,-2.5306e+10,3.95993e+11
"6025",260366,"United States",111,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-6.7754e+10,8.5435e+10,3.5714e+10,6.4945e+10,7.4403e+10,1.7083e+11
"6026",260387,"United States",111,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",8.006e+09,6.682e+09,6.806e+09,7.541e+09,6.526e+09,5.982e+09
"6027",260394,"United States",111,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-6305565601.21119,2101897815.4444,-1695243524.99114,5004277776.37853,4660096094.89876,8967520117.78462
"6028",260397,"United States",111,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4.54916e+11,4.67321e+11,5.61268e+11,5.84557e+11,5.86914e+11,4.97553e+11
