"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"3710",4772,"Russian Federation",922,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",12073670000,11837650000,14492010000,15298260000,15269680000,12073360000
"3726",4794,"Rwanda",714,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2938738012,3056245184,3070592531,3341377477,3737157738,3577564318
"3729",4797,"Rwanda",714,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3635098.102,3764984.53,4091590.188,4246449.015,0,0
"3730",4798,"Rwanda",714,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-38777767.27,139622589.9,136167743.3,148188158.7,123977229.2,41377670.29
"3734",4802,"Rwanda",714,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1449025170,1516645919,1903903239,2043256454,2254674809,1928961923
"3747",4815,"Rwanda",714,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",103508476.6,98420414.34,141392276.2,184253937.8,212844248,106930769.5
"3748",4816,"Rwanda",714,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",440132318.1,443687094.7,465017976.9,491234174.6,451292595.7,286611380.6
"3769",4837,"Samoa",862,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",14012272.18,18500828.91,16155738.63,30508597.18,25352353.8,13420190.76
"3770",4838,"Samoa",862,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",31762970.94,32174735.2,30561057.54,41033273.99,38528707.3,30171799.68
"3771",4839,"Samoa",862,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",463559.6186,2348951.521,1240435.097,412777.8984,130718.8294,0
"3772",4840,"Samoa",862,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",7928697.783,7334838.976,17488400.42,14520464.79,19743575.89,5925412.283
"3777",4845,"Samoa",862,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",231414415.5,248249692.3,278392003.2,301045362.3,336781581.6,116519130.1
"3778",4846,"Samoa",862,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",371598400,400058363.5,410182052.4,420509985.1,456706914.1,376790518.9
"3788",4856,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",976049.8179,72906.70239,60158.13715,4800,28800,0
"3791",4859,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",366994.6057,285258.8549,754087.6572,36492.36,36492.87026,915014.3441
"3792",4860,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",24522076.53,25160486.34,24350008.4,20645346.53,19253952.04,18634030.92
"3795",4863,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",89983828.05,96563792.77,92153927.43,98232686.43,72593875.02,49337067.47
"3796",4864,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",186038784.7,184836862.3,193186907.8,197132094.4,189629874.9,160096771.3
"3814",4882,"São Tomé and Príncipe, Dem. Rep. of",716,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,1418.615185,0,0
"3824",4892,"Saudi Arabia",456,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.1801e+11,2.0086e+11,2.39993e+11,3.14917e+11,2.8586e+11,1.82848e+11
"3825",4893,"Saudi Arabia",456,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.47307e+11,1.9811e+11,2.01976e+11,2.09589e+11,2.18941e+11,1.82184e+11
"3826",4894,"Saudi Arabia",456,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",20096675973,16353324926,15799360306,15713753813,17674830237,14878746866
"3827",4895,"Saudi Arabia",456,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",2852648000,4382943738,4302010667,4507626667,4741034667,2022342206
"3829",4897,"Saudi Arabia",456,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",5847318557,7202942207,4033147977,2778899567,4849159038,1704181860
"3830",4898,"Saudi Arabia",456,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",6858400000,6106666667,3697179648,3661480715,3718589806,1177166237
"3837",4905,"Senegal",722,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",701525530.4,681531848.1,809015481.8,935496828.1,954711504.4,802164396.6
"3846",4914,"Senegal",722,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",125366260.9,129400225.1,138284279.1,161717837.3,181408557.6,118259303.5
"3859",4927,"Senegal",722,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",6288404327,6179704692,7499420153,8960095118,9169814210,9626651024
"3860",4928,"Senegal",722,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4016951809,4093170632,4593278924,5287037761,5835648428,5062755656
"3861",4929,"Senegal",722,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",317053435.6,380518500.4,427864827.5,443338140.5,418615469.3,536242538.2
"3862",4930,"Senegal",722,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",123852420.8,134352253.8,126062600.8,189394312.3,184354711.4,194782359.4
"3878",4946,"Serbia, Rep. of",942,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",17442839306,19235496824,21858742467,24966953883,26127205134,25499689164
"3879",4947,"Serbia, Rep. of",942,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",20677312927,21682770584,25293915561,29780212200,31286372739,30176920186
"3880",4948,"Serbia, Rep. of",942,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",383309226.1,277369282.7,172962963.9,167644412.1,212831417.8,203350994.8
"3882",4950,"Serbia, Rep. of",942,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1528928724,1847235085,2526072547,2395050567,2660717238,1551784722
"3884",4952,"Serbia, Rep. of",942,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1118315920,1148187947,1345192054,1437710054,1484828246,1145750037
"3885",4953,"Serbia, Rep. of",942,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1063448625,1066148132,1270965859,1505385888,1643382614,1385357864
"3907",4975,"Seychelles",718,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",207562823.5,203300528,234328670.9,181220766,161546368.8,109868394.6
"3908",4976,"Seychelles",718,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",170250763.3,181099283.6,217859944.4,214184116.8,217378756.1,140246032.3
"3913",4981,"Seychelles",718,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1813763.924,3605826.944,532836.7265,966072.5003,985393.9503,3286498.926
"3921",4989,"Seychelles",718,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1297074705,1598353363,1864536078,2145360942,2084655874,1239725607
"3922",4990,"Seychelles",718,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1420872754,1619402966,2045307361,2061851052,2024900257,1332167183
"3925",4993,"Seychelles",718,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",69929293.88,-23349360.69,-180416118.7,86567078.64,72569390.2,41474962.34
"3934",5006,"Sierra Leone",724,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",781558030.5,788175639.7,843859581.2,737943090.9,632404792.4,661505031.9
"3935",5008,"Sierra Leone",724,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2229509573,1422952583,1594303874,1593793579,1817978320,1385993406
"3936",5010,"Sierra Leone",724,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",43574384.91,17403547.63,15142722.95,17763310.19,11112484.86,6651544.929
"3937",5012,"Sierra Leone",724,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",168179408.6,133810753.7,152181763,151089118.5,170415455.4,110336765.1
"3938",5014,"Sierra Leone",724,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",101314821.3,93868443.97,95294048.56,68180753.85,69327935.7,23367730.53
"3957",5063,"Singapore",576,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",5.49422e+11,5.25353e+11,5.88935e+11,6.6838e+11,6.61706e+11,6.34034e+11
"3958",5064,"Singapore",576,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4.65345e+11,4.41743e+11,4.97447e+11,5.5719e+11,5.50594e+11,5.25324e+11
"3959",5065,"Singapore",576,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",47723601186,43508782320,50968372649,63014067626,64688385390,73672269567
"3965",5071,"Singapore",576,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",46622006437,41511889510,48612270761,61759435565,64232646504,65046234500
"3976",5082,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",78212.2905,826815.6425,2005586.592,1050747.078,2602599.274,2656908.966
"3977",5083,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",351955.3073,217877.095,905027.933,2086081.285,8790062.827,7888028.693
"3987",5093,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1215687151,1164083799,962082537.8,801576504.8,1090733592,527044089.9
"3988",5094,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1133251397,1130837989,1027044457,1220930674,1236774228,760824247
"4002",5108,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",29960893.85,34770949.72,42648044.69,40323043.21,57536420.17,30003263.51
"4003",5109,"Sint Maarten, Kingdom of the Netherlands",352,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",49726256.98,38162011.17,32581005.59,28798313.97,35493882.54,20268453.74
"4010",5116,"Slovak Rep.",936,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",4506017083,4534237547,4479231329,4714056839,5230697020,3693959901
"4011",5117,"Slovak Rep.",936,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",78718984786,81191729087,88617444302,99915255212,96755336724,88214030669
"4014",5120,"Slovak Rep.",936,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",434478005.4,325354590.3,530789213.4,580855008.8,557318664.5,547018544.4
"4026",5132,"Slovak Rep.",936,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",79753327158,83028321397,90274774490,1.00763e+11,96858697753,90545983831
"4031",5137,"Slovak Rep.",936,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",2330403447,2707977165,2981002450,3398274220,3487436875,3368079404
"4032",5138,"Slovak Rep.",936,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2023640235,2238635494,2516092086,3064050981,3001706926,2715062019
"4057",5163,"Slovenia, Rep. of",961,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",71883057.17,198784967.5,235052534.5,368970904.2,388393764.7,294963294.7
"4058",5164,"Slovenia, Rep. of",961,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1093262519,1276835641,1269883348,1572346656,1626909420,1157509046
"4059",5165,"Slovenia, Rep. of",961,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1834440530,2034480729,2450854948,2868721512,2812056738,2647586741
"4061",5167,"Slovenia, Rep. of",961,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",938077318.6,1013738780,1241856758,1305471467,1326875638,1291534858
"4065",5171,"Slovenia, Rep. of",961,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",33167990292,34748992483,40469913560,45944531038,45515913363,41855220228
"4066",5172,"Slovenia, Rep. of",961,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",29704636665,30907363920,36085346064,41345146847,40808550723,37000473667
"4071",5177,"Solomon Islands",813,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",525935948.7,554859849.1,593886704.2,680656697.4,591292572.9,428833631.1
"4072",5178,"Solomon Islands",813,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",620304980,626624442.4,679094810.9,748211700.9,752908760.3,556260233.7
"4080",5187,"Solomon Islands",813,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",26511680.63,33442444.73,33298224.04,38331648.45,31362322.51,15919182.51
"4084",5191,"Solomon Islands",813,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",57289950.32,54816052.44,54657335.13,62433502.41,51351968.72,31284186.96
"4091",5198,"Solomon Islands",813,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4172995.108,4563945.198,4886065.288,5437577.657,5640321.253,5871909.319
"4092",5199,"Solomon Islands",813,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",60715341.85,70649391.73,63065288.55,52280056.17,54130345.37,9545183.19
"4094",5205,"South Africa",199,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",6257597317,5489237500,6093907765,6489157316,6200769353,3887040608
"4104",5215,"South Africa",199,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",2493631651,2199887097,2345689834,2249653423,2217165210,1369535243
"4106",5217,"South Africa",199,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",7065039811,6074587236,5860261929,6871230353,6296866414,3733200826
"4107",5218,"South Africa",199,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3321111795,2123718404,2326382897,2736205523,3572091169,3847991378
"4110",5221,"South Africa",199,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",96346520856,91482650746,1.04172e+11,1.11373e+11,1.05833e+11,94058828195
"4111",5222,"South Africa",199,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1.00803e+11,89948758687,99822924053,1.09386e+11,1.03895e+11,79039249116
"4128",5261,"Spain",184,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",13938094233,14372346051,16462387580,17877860666,18763346311,16636451473
"4129",5262,"Spain",184,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",10143937658,9818197067,11289378539,12950195076,12546795036,10833498428
"4133",5266,"Spain",184,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3.65623e+11,3.68366e+11,4.14215e+11,4.60884e+11,4.45719e+11,3.75087e+11
"4135",5268,"Spain",184,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",25633306978,27093584039,32513240064,36483528409,36449618650,28297693563
"4141",5274,"Spain",184,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",35305086612,37151185000,39891840691,46688741105,46035813040,31221900284
"4149",5282,"Spain",184,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.01954e+11,4.17759e+11,4.61907e+11,4.99367e+11,4.86633e+11,3.93774e+11
"4157",5292,"Sri Lanka",524,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",2104700006,2250146027,2340169949,2486290000,2339250000,1173900007
"4158",5293,"Sri Lanka",524,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1578650004,1618145687,1687896072,1736540000,1709580000,1059460008
"4168",5303,"Sri Lanka",524,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",16943161924,17447855576,19084181007,20263792551,19414322724,13082799673
"4171",5306,"Sri Lanka",524,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",23006476594,23441724091,25401229000,26840586809,24561990206,18271335897
"4172",5307,"Sri Lanka",524,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",16500000,14532452.35,27089441.45,22896711.39,26308417.67,16858417.67
"4173",5308,"Sri Lanka",524,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",787221959.3,949472251.8,914611070.8,783240635.2,854511573.5,618872759.8
"4185",5320,"St. Kitts and Nevis",361,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",294118.5,52093.18889,43706.54444,1460858.241,1461046.574,994646.6852
"4186",5321,"St. Kitts and Nevis",361,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",77743758.73,70971033.89,63000940.94,65394630.47,37976831.19,42112532.93
"4190",5325,"St. Kitts and Nevis",361,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",16481398.04,17691367.41,17200643.03,18241624.86,20725926.91,7211564.806
"4191",5326,"St. Kitts and Nevis",361,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",50405966.93,52211583.68,50898788.65,55711328.54,55573621.74,37160534.7
"4209",5344,"St. Kitts and Nevis",361,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",530678758.1,503202697.4,505234862.9,583322898.7,553522802,353960799.7
"4210",5345,"St. Kitts and Nevis",361,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",526520400.9,555516470.4,542284982.9,582351622.4,600979874.6,430262882.6
"4212",5347,"St. Lucia",362,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",842651487.6,925514054.8,957855009.5,986276306.5,970418733,666968354.4
"4230",5365,"St. Lucia",362,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",14842041.89,15614555.15,13097623.4,13469748.39,13364323.75,7467840.189
"4232",5367,"St. Lucia",362,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",980899993.9,919396208.3,1036211423,1114054071,1209324190,452443928.8
"4236",5371,"St. Lucia",362,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3676414.074,4109000,14925777.78,24983000,21001968.89,31098307.41
"4237",5372,"St. Lucia",362,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",138028254.2,96959501.63,112016205.3,118948426.8,135181586.7,53122851.15
"4242",5377,"St. Lucia",362,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",87099908.86,91366228.99,96971864.86,98459967.36,96622309.6,59382403.44
"4246",5381,"St. Vincent and the Grenadines",364,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",51226573.77,52292727.2,54568625.49,51172277.46,48889410.55,34494144.34
"4258",5393,"St. Vincent and the Grenadines",364,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",190245.7963,74528.14815,174355.8704,226696.7111,195861.9519,200390.3407
"4259",5394,"St. Vincent and the Grenadines",364,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",11162199.31,-1515757.827,-4937086.446,-6257662.738,-6676492.224,-3879154.607
"4262",5397,"St. Vincent and the Grenadines",364,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",8284039.352,10537091.09,11919209.37,13622516.68,12735879.17,7490583.145
"4271",5406,"St. Vincent and the Grenadines",364,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",283889157.2,302562864.1,293165598.9,321788373.8,328651205.8,184626819.2
"4272",5407,"St. Vincent and the Grenadines",364,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",416602934.1,438593985.8,429331895.2,452446456,426248555.3,375035946.5
"4278",5413,"Sudan",732,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4896332966,4638209738,5880500848,4995707338,5101252297,5065438285
"4279",5414,"Sudan",732,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",10146887080,8917693682,9815700871,8237313614,9786877800,10519596583
"4280",5415,"Sudan",732,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",531804163.6,260247699.4,401412139.9,409396883.7,385110946.6,410645833.3
"4281",5416,"Sudan",732,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",963909041.1,836322851.2,913412867.1,785310989.6,929123567.4,984262994.4
"4284",5419,"Sudan",732,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",393647660.6,172323759.8,196077870.7,265898167.6,284440548.4,27057344.52
"4285",5420,"Sudan",732,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4668757.595,52799.61913,60637.37057,652206.6631,110591.1582,6638.502023
"4294",5440,"Suriname",366,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,4197.8646,0,0
"4295",5442,"Suriname",366,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-53341507.67,83238928.91,279416698.6,261518578.3,268274905.1,297696381.9
"4300",5452,"Suriname",366,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",39449253.64,32854555.82,40518601.96,42387442.14,39532386.45,28798515.81
"4301",5454,"Suriname",366,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",80139503.39,43545795.87,85749117.46,104737421.3,107974117.9,91245782.45
"4315",5482,"Suriname",366,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1843140760,1606330376,2143368511,2235837596,2286750029,2446394182
"4316",5484,"Suriname",366,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2681640376,1702266180,1779863297,2069796647,2412714911,1845058156
"4323",5502,"Sweden",144,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.01164e+11,2.04301e+11,2.22786e+11,2.41526e+11,2.33648e+11,2.17165e+11
"4331",5510,"Sweden",144,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.22422e+11,2.20407e+11,2.37411e+11,2.54253e+11,2.57233e+11,2.4194e+11
"4339",5521,"Sweden",144,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",22636573953,22326616924,22551083600,25420177547,24159707419,23208968913
"4341",5525,"Sweden",144,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",27408863722,26122012253,31144352654,35407869492,35449986662,33977434160
"4345",5529,"Sweden",144,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",11060359556,9791026547,10410647067,9883867593,9828758771,7775701022
"4348",5532,"Sweden",144,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",11572987717,10626391141,11371209517,11875240563,11725547761,8710554054
"4355",5541,"Switzerland",146,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",92138020609,93898781421,1.11155e+11,1.16628e+11,1.14774e+11,86592390829
"4356",5542,"Switzerland",146,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",67407844446,79486671300,1.04815e+11,1.26034e+11,1.18483e+11,87649987048
"4359",5545,"Switzerland",146,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",10888645464,10479664834,11663208218,13680000503,13292150042,11957975297
"4361",5547,"Switzerland",146,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",13047713243,12149738642,13650846975,15399386824,14987573168,12955978180
"4376",5562,"Switzerland",146,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.36639e+11,4.5361e+11,4.57275e+11,4.85183e+11,4.78505e+11,4.73976e+11
"4377",5563,"Switzerland",146,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3.70557e+11,3.91131e+11,3.99471e+11,4.14197e+11,4.13404e+11,4.30031e+11
"4378",5564,"Tajikistan, Rep. of",923,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",164721699,161112560,184907190,181359130,192357820,104868250
"4382",5568,"Tajikistan, Rep. of",923,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",824698053,899523470,1124964688,1116258706,1243494480,1409162182
"4383",5569,"Tajikistan, Rep. of",923,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",3324910990,2926961805,2763908495,3221409696,3408834755,3125470482
"4388",5574,"Tajikistan, Rep. of",923,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",353311050.3,290803817.4,286582075,341910950.6,382900413.9,343841144.6
"4395",5581,"Tajikistan, Rep. of",923,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",42569490,80766327.21,287308100.7,244912962.3,211174310.7,53750172.81
"4408",5594,"Tajikistan, Rep. of",923,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"4409",5595,"Tanzania, United Rep. of",738,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",12472182539,10640068212,9591582825,10398997407,10575568579,9181000965
"4411",5597,"Tanzania, United Rep. of",738,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",550009984.3,625230000,7e+08,439025572.7,766293027.3,545070255.4
"4415",5601,"Tanzania, United Rep. of",738,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",8239113388,8473152551,8342628564,8307383925,9658576689,8555483605
"4417",5603,"Tanzania, United Rep. of",738,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1024851517,1053611723,1141047335,1227532799,1355894953,1284644420
"4418",5604,"Tanzania, United Rep. of",738,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1047038497,893707220.7,800343754.6,605109399.3,681460861.1,583671389.6
