"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"178888","Niger",692,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",37905373.111645,-26407714.6794091,-4082618.52063654,-28356108.4274803,-33548780.5448519,-90069076.7212951
"179148","Niger",692,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",296690340.530372,388422543.001927,413283820.725982,624970948.59703,635139964.309632,709097314.391422
"179150","Niger",692,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",2526167.87708407,921658.49616851,5206862.75006011,1008918.12617918,4003679.64969087,3759403.4306629
"179456","Niger",692,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-27817446.8741377,-44677268.1983183,-9325647.215577,128861205.1041,231806531.955714,-105928565.882704
"179495","Niger",692,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",17185383.9067624,13453736.8484977,16218876.3097725,21149599.2500823,16192202.8884605,17602026.3185662
"179505","Niger",692,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",24878059.8391215,21716466.5215523,14116773.8182982,21837748.3852884,20999775.944154,8686625.38841304
"179544","Niger",692,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",33739623.3330057,6651928.19609173,-7244503.7502548,-28226482.9722966,12762859.6011695,-90393615.5365825
"179545","Niger",692,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",406742391.634939,285436141.171243,346667390.231623,230369638.810913,567750550.026947,643150766.521045
"179546","Niger",692,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-434559838.509077,-330113409.369561,-355993037.4472,-101508433.706812,-335944018.071232,-749079332.403749
"179585","Niger",692,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",1375141.9377766,1889958.46737107,1326945.7395387,2290229.74359838,2065160.02051579,9058594.12691966
"179595","Niger",692,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",296082605.600184,388033886.542815,403131351.122926,619418118.160601,632348584.794299,703011203.936084
"179979","Niger",692,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-1192052258.78452,-794159029.272699,-866291867.539704,-1001061581.35111,-941303965.26651,-1110395605.5065
"180096","Niger",692,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",296690340.530372,388422543.001927,403608913.814132,620408852.715984,634638693.650107,705697805.048483
"180156","Niger",692,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",24878059.8391215,24485593.1688343,14116773.8182982,21837748.3852884,20999775.944154,8686625.38841304
"180158","Niger",692,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",34138532.8958658,40212241.3191541,29088786.1236242,38617403.4880992,32027559.7793265,14992025.4008468
"180304","Niger",692,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1741169.87791787,4277161.63258164,2403829.80304753,2838977.50387571,1624820.11531491,5491082.08891466
"180306","Niger",692,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",122409655.03042,136332221.542329,139284749.651847,138982252.623625,132768113.672669,145851044.573833
"180462","Niger",692,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",55430905.9036311,50165471.3427555,135690319.72146,8965940.68555484,34978007.8185543,4297012.05487349
"180542","Niger",692,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",301181117.707244,155267934.797099,210302730.635052,254759568.380483,411581954.554869,284254097.072801
"180561","Niger",692,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",54055763.9658545,48275512.8753844,134363373.981921,6675710.94195646,32912847.7980385,-4761582.07204617
"180640","Niger",692,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",194374875.179449,172320506.934684,110145451.75854,171667851.254238,300824862.538879,21546215.3402032
"180643","Niger",692,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-120617510.294741,111199689.370134,-27266687.3311341,-180805424.514194,515138241.277413,7327434.19138763
"180644","Niger",692,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,22915172.6609632,0,0,0,0
"180649","Niger",692,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-1192052258.78452,-794159029.272699,-866291867.539705,-1001061581.35111,-941303965.26651,-1110395605.5065
"180883","Niger",692,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",182010268.685795,154576834.35932,93798444.6726199,151140760.24914,273446643.595823,5351241.99661015
"180906","Niger",692,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",294164172.653288,387500884.505758,408076957.975922,623962030.470851,631136284.659941,705337910.960759
"180908","Niger",692,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1319344817.87426,1230659415.74388,1432532766.71701,1449983104.26273,1386654750.84676,1338006699.19756
"180910","Niger",692,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2949496577.87606,2527419369.52575,2937755052.72396,3368529750.63631,3395017852.97155,3542297196.28499
"180923","Niger",692,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",590168582.913025,491872541.519879,558045386.073604,652284616.315338,659905004.859456,685573045.396201
"180974","Niger",692,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",357690486.709923,288387058.198605,287445087.168053,251496607.616944,458738091.542338,670615471.840681
"180977","Niger",692,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",357690486.709923,288387058.198605,287445087.168053,251496607.616944,458738091.542338,670615471.840681
"181860","Nigeria",694,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",1341198000,93956101.648101,55083970.0765735,395573088.933333,48857070.57,166899588.958257
"181861","Nigeria",694,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",1676497500,-6636513.3699984,182436970.076574,401474102.133333,87520283.63,106017289.878066
"181869","Nigeria",694,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-15438642533.9653,5077217476.10776,13563765219.2942,7283154462.97246,-13685219004.1987,-15985927540.7667
"181904","Nigeria",694,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",2535198173.50353,1887685715.41134,10513765549.8195,394694635.08381,3178373308.90065,-3585323402.40064
"181907","Nigeria",694,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-5853533823.31499,-980917730.761562,12241890188.8645,3286180060.61288,-4490238392.72897,-1700629546.86789
"181908","Nigeria",694,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,244231163.938199,0,0,0,0
"181915","Nigeria",694,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",278449799.595751,-2253950784.77468,-8032572743.84717,-4867352337.9459,-189771398.740477,2600702086.93248
"181918","Nigeria",694,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",3011817673.50353,1562560715.41134,9153324315.32838,-864473248.772749,4726836510.63067,-3330093337.50009
"181922","Nigeria",694,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",49047768015.8206,38447540355.5201,50847986748.8943,66038798663.3135,69926720656.4098,39937175154.1293
"181923","Nigeria",694,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",1009780000,3082106666.66667,5226116666.66667,2771075583.33333,-684130666.666664,3158801133.33333
"181926","Nigeria",694,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",1009780000,3082106666.66667,5226116666.66667,2771075583.33333,-684130666.666664,3158801133.33333
"181934","Nigeria",694,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",1435203636.69451,313635586.18319,-50658178.5464035,489837984.849942,76269614.2901259,1157269146.52816
"181935","Nigeria",694,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",1435203636.69451,335464994.196665,310830719.000951,565569111.652859,285318845.898766,1473332437.30144
"181937","Nigeria",694,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",4220000,1319660897.90578,1262947956.65815,1338528743.23887,1453870664.10769,1455419497.36519
"181945","Nigeria",694,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-15438642533.9653,5077217476.10779,13563765219.2942,7283154462.97248,-13685219004.1987,-15985927540.7668
"181948","Nigeria",694,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-717838400,540476350.735221,495733211.34443,979932035.532766,1696000490.17409,1973039539.2659
"181953","Nigeria",694,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",335299500,-100592615.018099,127353000,5901013.2,38663213.06,-60882299.0801909
"181955","Nigeria",694,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",1407607600,272862959.979375,-44072615.3353714,426159046.819449,66354564.4324083,949395748.502594
"181972","Nigeria",694,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-2703587000,440397500.000001,2699390000,2655610000,1698100000,-2.116e+09
"181973","Nigeria",694,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-2703587000,440397500.000001,2699390000,2655610000,1698100000,-2.116e+09
"181974","Nigeria",694,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-996288199.595749,2794427135.50991,8528305955.19161,5847284373.47866,1885771888.91457,-627662547.666584
"181978","Nigeria",694,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",71947444729.1471,46998259619.1717,50934118758.8093,71637362154.1349,100820200200.429,72178439248.2474
"181981","Nigeria",694,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",300563866.945069,347291683.803051,378094243.747524,447150511.109989,436792178.741942,518961617.727589
"181982","Nigeria",694,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",12462677674.1176,6361145324.55754,8445219359.91327,11220414615.7126,9331199362.23826,4859250809.67452
"182182","Nigeria",694,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1808038777.77841,1664497032.08497,1300533147.48737,1330970227.73819,1968264801.07115,2053011607.92661
"182183","Nigeria",694,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",7735053403.21636,5906803588.83024,4635433991.58868,6299002706.61579,6851055930.36595,5337811670.21566
"182687","North Macedonia, Republic of",962,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",5941985.34105176,12052079.7136423,20072794.4556189,9875723.77665936,9841407.29672545,12071671.6736637
"182757","North Macedonia, Republic of",962,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",8133520.32105176,11932588.1536423,20320578.2356189,13429916.9046594,9112817.29672545,13074815.6736637
"182758","North Macedonia, Republic of",962,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4905458052.58138,5439736122.83387,6241402766.12727,7613866176.53328,7800355898.2255,7190189049.81747
"182759","North Macedonia, Republic of",962,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",6536685820.28933,7070695131.88156,7829775579.12989,9226121449.44559,9605436787.00257,8772720394.99528
"182774","North Macedonia, Republic of",962,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",8523500.42967372,12448419.7136423,20494948.1407505,13489526.7966594,11804687.7067254,13162332.1280064
"182775","North Macedonia, Republic of",962,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",389980.108621987,515831.56,174369.905131596,59609.892,2691870.41,87516.4543426716
"182781","North Macedonia, Republic of",962,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",33795460.581873,16053018.215455,31582048.59775,62049865.277044,-13027184.493989,56738082.823357
"182795","North Macedonia, Republic of",962,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-164193902.39345,-272371178.902712,-45972156.289308,31601379.6614976,-367374107.005812,-347368740.925911
